id,price,direct,outbound_carrier,city,departure_date,inbound_carrier,arrival_date,country,no_of_days,continent,region,lat,lng
8,64375,TRUE,Ryanair,Tel Aviv,2021-09-29,Ryanair,2021-09-30,Israel,1,Asia,Western Asia,NA,NA
9,69511,FALSE,eurowings,Lisbon,2021-09-29,Ryanair,2021-09-30,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
1,11078,TRUE,Ryanair,Brussels,2021-09-30,Ryanair,2021-10-01,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,16532,TRUE,Ryanair,London,2021-09-30,Ryanair,2021-10-01,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,23593,TRUE,Ryanair,Rome,2021-09-30,Ryanair,2021-10-01,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,35046,TRUE,Ryanair,Tel Aviv,2021-09-30,Ryanair,2021-10-01,Israel,1,Asia,Western Asia,NA,NA
5,35493,FALSE,eurowings,London,2021-09-30,Ryanair,2021-10-01,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,41552,FALSE,Ryanair,Gothenburg,2021-09-30,Ryanair,2021-10-01,Sweden,1,Europe,Northern Europe,57.6717,11.981
7,45061,TRUE,Ryanair,Madrid,2021-09-30,Ryanair,2021-10-01,Spain,1,Europe,Southern Europe,40.4189,-3.6919
8,59640,FALSE,eurowings,Rome,2021-09-30,Ryanair,2021-10-01,Italy,1,Europe,Southern Europe,41.8931,12.4828
9,97550,FALSE,eurowings,Rhodes,2021-09-30,Ryanair,2021-10-01,Greece,1,Europe,Southern Europe,NA,NA
10,97636,FALSE,eurowings,Lisbon,2021-09-30,Wizz Air,2021-10-01,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
11,132810,FALSE,eurowings,Valencia,2021-09-30,eurowings,2021-10-01,Spain,1,Europe,Southern Europe,39.4667,-0.375
1,11439,TRUE,Ryanair,Brussels,2021-10-01,Ryanair,2021-10-02,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,16024,TRUE,Ryanair,London,2021-10-01,Ryanair,2021-10-02,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,26469,TRUE,Ryanair,Rome,2021-10-01,Ryanair,2021-10-02,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,33622,FALSE,Ryanair,Rome,2021-10-01,Ryanair,2021-10-02,Italy,1,Europe,Southern Europe,41.8931,12.4828
5,38472,FALSE,eurowings,London,2021-10-01,Ryanair,2021-10-02,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,39828,TRUE,Ryanair,Tel Aviv,2021-10-01,Ryanair,2021-10-02,Israel,1,Asia,Western Asia,NA,NA
7,54671,TRUE,Wizz Air,Malaga,2021-10-01,Ryanair,2021-10-02,Spain,1,Europe,Southern Europe,NA,NA
8,58263,TRUE,Wizz Air,Lisbon,2021-10-01,Ryanair,2021-10-02,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
9,240360,FALSE,Turkish Airlines,Los Angeles,2021-10-01,Turkish Airlines,2021-10-02,United States,1,Americas,Northern America,34.1139,-118.4068
1,11439,TRUE,Ryanair,Brussels,2021-10-02,Ryanair,2021-10-03,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,14665,TRUE,Ryanair,London,2021-10-02,Ryanair,2021-10-03,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,25675,TRUE,Ryanair,Rome,2021-10-02,Ryanair,2021-10-03,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,58155,TRUE,Ryanair,Tel Aviv,2021-10-02,Ryanair,2021-10-03,Israel,1,Asia,Western Asia,NA,NA
5,65362,FALSE,Ryanair,Lisbon,2021-10-02,eurowings,2021-10-03,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
6,112991,FALSE,Wizz Air,Thessaloniki,2021-10-02,eurowings,2021-10-03,Greece,1,Europe,Southern Europe,NA,NA
1,15334,TRUE,Ryanair,London,2021-10-03,Ryanair,2021-10-04,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,17520,TRUE,Ryanair,Milan,2021-10-03,Ryanair,2021-10-04,Italy,1,Europe,Southern Europe,45.4669,9.19
3,35761,TRUE,Ryanair,Brussels,2021-10-03,Ryanair,2021-10-04,Belgium,1,Europe,Western Europe,50.8467,4.3517
4,36494,TRUE,Ryanair,Barcelona,2021-10-03,Ryanair,2021-10-04,Spain,1,Europe,Southern Europe,41.3825,2.1769
5,46416,FALSE,eurowings,Milan,2021-10-03,Ryanair,2021-10-04,Italy,1,Europe,Southern Europe,45.4669,9.19
6,52930,TRUE,Ryanair,Dublin,2021-10-03,Ryanair,2021-10-04,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
1,9651,TRUE,Ryanair,Brussels,2021-10-04,Ryanair,2021-10-05,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,13968,TRUE,Ryanair,London,2021-10-04,Ryanair,2021-10-05,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,14837,TRUE,Ryanair,Milan,2021-10-04,Ryanair,2021-10-05,Italy,1,Europe,Southern Europe,45.4669,9.19
4,35693,FALSE,eurowings,London,2021-10-04,Ryanair,2021-10-05,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,44925,TRUE,Ryanair,Tel Aviv,2021-10-04,Ryanair,2021-10-05,Israel,1,Asia,Western Asia,NA,NA
6,53663,FALSE,eurowings,Rome,2021-10-04,Ryanair,2021-10-05,Italy,1,Europe,Southern Europe,41.8931,12.4828
7,55516,FALSE,eurowings,Berlin,2021-10-04,eurowings,2021-10-05,Germany,1,Europe,Western Europe,52.5167,13.3833
1,7862,TRUE,Ryanair,Brussels,2021-10-05,Ryanair,2021-10-06,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,11257,TRUE,Ryanair,Berlin,2021-10-05,Ryanair,2021-10-06,Germany,1,Europe,Western Europe,52.5167,13.3833
3,11257,TRUE,Ryanair,Milan,2021-10-05,Ryanair,2021-10-06,Italy,1,Europe,Southern Europe,45.4669,9.19
4,12716,TRUE,Ryanair,London,2021-10-05,Ryanair,2021-10-06,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,17416,TRUE,Ryanair,Prague,2021-10-05,Ryanair,2021-10-06,Czechia,1,Europe,Eastern Europe,50.0833,14.4167
6,30224,FALSE,eurowings,Berlin,2021-10-05,Ryanair,2021-10-06,Germany,1,Europe,Western Europe,52.5167,13.3833
7,35253,FALSE,eurowings,London,2021-10-05,Ryanair,2021-10-06,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
8,50261,FALSE,eurowings,Athens,2021-10-05,Ryanair,2021-10-06,Greece,1,Europe,Southern Europe,37.9794,23.7161
9,66160,FALSE,eurowings,Bilbao,2021-10-05,eurowings,2021-10-06,Spain,1,Europe,Southern Europe,43.2622,-2.9533
10,70656,FALSE,Ryanair,Lisbon,2021-10-05,eurowings,2021-10-06,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
1,7862,TRUE,Ryanair,Brussels,2021-10-06,Ryanair,2021-10-07,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,12719,TRUE,Ryanair,London,2021-10-06,Ryanair,2021-10-07,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,27942,TRUE,eurowings,Dusseldorf,2021-10-06,eurowings,2021-10-07,Germany,1,Europe,Western Europe,NA,NA
4,32960,TRUE,Ryanair,Madrid,2021-10-06,Ryanair,2021-10-07,Spain,1,Europe,Southern Europe,40.4189,-3.6919
5,34931,FALSE,eurowings,London,2021-10-06,Ryanair,2021-10-07,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,35285,FALSE,Ryanair,Berlin,2021-10-06,eurowings,2021-10-07,Germany,1,Europe,Western Europe,52.5167,13.3833
7,67952,FALSE,eurowings,Bilbao,2021-10-06,eurowings,2021-10-07,Spain,1,Europe,Southern Europe,43.2622,-2.9533
8,73646,FALSE,Wizz Air,Lisbon,2021-10-06,eurowings,2021-10-07,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
1,12870,TRUE,Ryanair,Brussels,2021-10-07,Ryanair,2021-10-08,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,14837,TRUE,Ryanair,Milan,2021-10-07,Ryanair,2021-10-08,Italy,1,Europe,Southern Europe,45.4669,9.19
3,15828,TRUE,Ryanair,London,2021-10-07,Ryanair,2021-10-08,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
4,28701,TRUE,eurowings,Dusseldorf,2021-10-07,eurowings,2021-10-08,Germany,1,Europe,Western Europe,NA,NA
5,37424,FALSE,eurowings,London,2021-10-07,Ryanair,2021-10-08,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,42893,FALSE,eurowings,Dusseldorf,2021-10-07,eurowings,2021-10-08,Germany,1,Europe,Western Europe,NA,NA
7,44853,TRUE,Ryanair,Lisbon,2021-10-07,Wizz Air,2021-10-08,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
8,44971,TRUE,Ryanair,Madrid,2021-10-07,Wizz Air,2021-10-08,Spain,1,Europe,Southern Europe,40.4189,-3.6919
9,46534,TRUE,Ryanair,Tel Aviv,2021-10-07,Ryanair,2021-10-08,Israel,1,Asia,Western Asia,NA,NA
10,69483,FALSE,eurowings,Zurich,2021-10-07,eurowings,2021-10-08,Switzerland,1,Europe,Western Europe,NA,NA
11,71350,FALSE,Ryanair,Lisbon,2021-10-07,eurowings,2021-10-08,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
1,12866,TRUE,Ryanair,Brussels,2021-10-08,Ryanair,2021-10-09,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,16629,TRUE,Ryanair,London,2021-10-08,Ryanair,2021-10-09,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,25667,TRUE,Ryanair,Rome,2021-10-08,Ryanair,2021-10-09,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,52214,TRUE,Ryanair,Tel Aviv,2021-10-08,Ryanair,2021-10-09,Israel,1,Asia,Western Asia,NA,NA
5,59640,FALSE,eurowings,London,2021-10-08,Ryanair,2021-10-09,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,73564,FALSE,eurowings,Palma,2021-10-08,Ryanair,2021-10-09,Spain,1,Europe,Southern Europe,39.5667,2.6497
1,14293,TRUE,Ryanair,Brussels,2021-10-09,Ryanair,2021-10-10,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,14297,TRUE,Ryanair,Berlin,2021-10-09,Ryanair,2021-10-10,Germany,1,Europe,Western Europe,52.5167,13.3833
3,41842,FALSE,Ryanair,Berlin,2021-10-09,eurowings,2021-10-10,Germany,1,Europe,Western Europe,52.5167,13.3833
4,44481,FALSE,Brussels Airlines,Brussels,2021-10-09,Brussels Airlines,2021-10-10,Belgium,1,Europe,Western Europe,50.8467,4.3517
5,53695,TRUE,Ryanair,Tel Aviv,2021-10-09,Ryanair,2021-10-10,Israel,1,Asia,Western Asia,NA,NA
6,69823,FALSE,easyJet,Palma,2021-10-09,easyJet,2021-10-10,Spain,1,Europe,Southern Europe,39.5667,2.6497
7,90486,FALSE,Ryanair,Thessaloniki,2021-10-09,eurowings,2021-10-10,Greece,1,Europe,Southern Europe,NA,NA
1,18914,TRUE,Ryanair,London,2021-10-10,Ryanair,2021-10-11,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,23954,TRUE,Ryanair,Brussels,2021-10-10,Ryanair,2021-10-11,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,28965,TRUE,Ryanair,Rome,2021-10-10,Ryanair,2021-10-11,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,38000,FALSE,Ryanair,Berlin,2021-10-10,eurowings,2021-10-11,Germany,1,Europe,Western Europe,52.5167,13.3833
5,50011,TRUE,eurowings,Dusseldorf,2021-10-10,eurowings,2021-10-11,Germany,1,Europe,Western Europe,NA,NA
1,12752,TRUE,Ryanair,Milan,2021-10-11,Ryanair,2021-10-12,Italy,1,Europe,Southern Europe,45.4669,9.19
2,13406,TRUE,Ryanair,Brussels,2021-10-11,Ryanair,2021-10-12,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,20789,TRUE,Ryanair,London,2021-10-11,Ryanair,2021-10-12,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
4,27974,TRUE,eurowings,Stuttgart,2021-10-11,eurowings,2021-10-12,Germany,1,Europe,Western Europe,48.7761,9.1775
5,31691,FALSE,eurowings,London,2021-10-11,Ryanair,2021-10-12,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,45079,FALSE,eurowings,Stuttgart,2021-10-11,eurowings,2021-10-12,Germany,1,Europe,Western Europe,48.7761,9.1775
7,45286,FALSE,eurowings,Palma,2021-10-11,Ryanair,2021-10-12,Spain,1,Europe,Southern Europe,39.5667,2.6497
1,8935,TRUE,Ryanair,Brussels,2021-10-12,Ryanair,2021-10-13,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,14461,TRUE,Ryanair,London,2021-10-12,Ryanair,2021-10-13,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,24680,TRUE,eurowings,Stuttgart,2021-10-12,eurowings,2021-10-13,Germany,1,Europe,Western Europe,48.7761,9.1775
4,31691,FALSE,eurowings,London,2021-10-12,Ryanair,2021-10-13,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,45790,FALSE,eurowings,Stuttgart,2021-10-12,Vueling Airlines,2021-10-13,Germany,1,Europe,Western Europe,48.7761,9.1775
6,48688,FALSE,Ryanair,Palma,2021-10-12,eurowings,2021-10-13,Spain,1,Europe,Southern Europe,39.5667,2.6497
7,50762,FALSE,eurowings,Athens,2021-10-12,Ryanair,2021-10-13,Greece,1,Europe,Southern Europe,37.9794,23.7161
8,59007,FALSE,Wizz Air,Nice,2021-10-12,eurowings,2021-10-13,France,1,Europe,Western Europe,43.7034,7.2663
1,8935,TRUE,Ryanair,Brussels,2021-10-13,Ryanair,2021-10-14,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,9729,TRUE,Ryanair,Rome,2021-10-13,Ryanair,2021-10-14,Italy,1,Europe,Southern Europe,41.8931,12.4828
3,17022,TRUE,Ryanair,London,2021-10-13,Ryanair,2021-10-14,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
4,23282,FALSE,Ryanair,Rome,2021-10-13,Ryanair,2021-10-14,Italy,1,Europe,Southern Europe,41.8931,12.4828
5,27914,TRUE,eurowings,Stuttgart,2021-10-13,eurowings,2021-10-14,Germany,1,Europe,Western Europe,48.7761,9.1775
6,34928,FALSE,eurowings,London,2021-10-13,Ryanair,2021-10-14,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
7,40604,FALSE,eurowings,Gothenburg,2021-10-13,Ryanair,2021-10-14,Sweden,1,Europe,Northern Europe,57.6717,11.981
8,45772,FALSE,eurowings,Stuttgart,2021-10-13,eurowings,2021-10-14,Germany,1,Europe,Western Europe,48.7761,9.1775
9,55462,FALSE,Ryanair,Athens,2021-10-13,eurowings,2021-10-14,Greece,1,Europe,Southern Europe,37.9794,23.7161
10,68474,FALSE,Wizz Air,Lisbon,2021-10-13,eurowings,2021-10-14,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
11,170080,FALSE,Ryanair,Toronto,2021-10-13,WestJet,2021-10-14,Canada,1,Americas,Northern America,43.7417,-79.3733
1,14773,TRUE,Ryanair,London,2021-10-14,Ryanair,2021-10-15,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,15552,TRUE,Ryanair,Brussels,2021-10-14,Ryanair,2021-10-15,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,22527,TRUE,Ryanair,Rome,2021-10-14,Ryanair,2021-10-15,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,33733,FALSE,eurowings,London,2021-10-14,Ryanair,2021-10-15,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,35085,TRUE,Ryanair,Tel Aviv,2021-10-14,Ryanair,2021-10-15,Israel,1,Asia,Western Asia,NA,NA
6,47103,FALSE,eurowings,Dublin,2021-10-14,Ryanair,2021-10-15,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
7,59743,FALSE,eurowings,Rome,2021-10-14,Ryanair,2021-10-15,Italy,1,Europe,Southern Europe,41.8931,12.4828
8,106238,FALSE,eurowings,Lisbon,2021-10-14,eurowings,2021-10-15,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
1,14293,TRUE,Ryanair,Brussels,2021-10-15,Ryanair,2021-10-16,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,17251,TRUE,Ryanair,Milan,2021-10-15,Ryanair,2021-10-16,Italy,1,Europe,Southern Europe,45.4669,9.19
3,38991,FALSE,eurowings,Milan,2021-10-15,Ryanair,2021-10-16,Italy,1,Europe,Southern Europe,45.4669,9.19
4,40232,FALSE,eurowings,London,2021-10-15,Ryanair,2021-10-16,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
1,14293,TRUE,Ryanair,Brussels,2021-10-16,Ryanair,2021-10-17,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,40411,TRUE,Ryanair,Dublin,2021-10-16,Ryanair,2021-10-17,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
3,58652,TRUE,Ryanair,Tel Aviv,2021-10-16,Ryanair,2021-10-17,Israel,1,Asia,Western Asia,NA,NA
1,17423,TRUE,Ryanair,London,2021-10-17,Ryanair,2021-10-18,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,20735,TRUE,Ryanair,Brussels,2021-10-17,Ryanair,2021-10-18,Belgium,1,Europe,Western Europe,50.8467,4.3517
1,11614,TRUE,Ryanair,Brussels,2021-10-18,Ryanair,2021-10-19,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,15438,TRUE,Ryanair,London,2021-10-18,Ryanair,2021-10-19,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,24137,TRUE,Ryanair,Rome,2021-10-18,Ryanair,2021-10-19,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,35439,FALSE,eurowings,London,2021-10-18,Ryanair,2021-10-19,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,43451,TRUE,Ryanair,Tel Aviv,2021-10-18,Ryanair,2021-10-19,Israel,1,Asia,Western Asia,NA,NA
6,61457,FALSE,eurowings,Rome,2021-10-18,Ryanair,2021-10-19,Italy,1,Europe,Southern Europe,41.8931,12.4828
1,11972,TRUE,Ryanair,Brussels,2021-10-19,Ryanair,2021-10-20,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,13925,TRUE,Ryanair,London,2021-10-19,Ryanair,2021-10-20,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,35765,FALSE,eurowings,London,2021-10-19,Ryanair,2021-10-20,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
4,51438,FALSE,eurowings,Athens,2021-10-19,Ryanair,2021-10-20,Greece,1,Europe,Southern Europe,37.9794,23.7161
5,54815,FALSE,eurowings,Nice,2021-10-19,eurowings,2021-10-20,France,1,Europe,Western Europe,43.7034,7.2663
1,14036,TRUE,Ryanair,London,2021-10-20,Ryanair,2021-10-21,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,14479,TRUE,Ryanair,Brussels,2021-10-20,Ryanair,2021-10-21,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,35253,FALSE,eurowings,London,2021-10-20,Ryanair,2021-10-21,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
4,50329,FALSE,eurowings,Hamburg,2021-10-20,eurowings,2021-10-21,Germany,1,Europe,Western Europe,53.55,10
5,52618,FALSE,Ryanair,Venice,2021-10-20,eurowings,2021-10-21,Italy,1,Europe,Southern Europe,45.4397,12.3319
6,105401,FALSE,Ryanair,Malaga,2021-10-20,eurowings,2021-10-21,Spain,1,Europe,Southern Europe,NA,NA
1,14300,TRUE,Ryanair,Brussels,2021-10-21,Ryanair,2021-10-22,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,19125,TRUE,Ryanair,London,2021-10-21,Ryanair,2021-10-22,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,24137,TRUE,Ryanair,Rome,2021-10-21,Ryanair,2021-10-22,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,28797,TRUE,Ryanair,Barcelona,2021-10-21,Ryanair,2021-10-22,Spain,1,Europe,Southern Europe,41.3825,2.1769
5,36269,TRUE,eurowings,Hamburg,2021-10-21,eurowings,2021-10-22,Germany,1,Europe,Western Europe,53.55,10
6,38683,FALSE,Ryanair,London,2021-10-21,eurowings,2021-10-22,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
7,40164,TRUE,Ryanair,Tel Aviv,2021-10-21,Ryanair,2021-10-22,Israel,1,Asia,Western Asia,NA,NA
8,46999,FALSE,eurowings,Hamburg,2021-10-21,eurowings,2021-10-22,Germany,1,Europe,Western Europe,53.55,10
9,53455,FALSE,eurowings,Rome,2021-10-21,Ryanair,2021-10-22,Italy,1,Europe,Southern Europe,41.8931,12.4828
10,57769,FALSE,eurowings,Dublin,2021-10-21,Ryanair,2021-10-22,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
1,20735,TRUE,Ryanair,Brussels,2021-10-22,Ryanair,2021-10-23,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,37174,FALSE,eurowings,London,2021-10-22,Ryanair,2021-10-23,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,51141,TRUE,Ryanair,Dublin,2021-10-22,Ryanair,2021-10-23,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
1,19315,TRUE,Ryanair,London,2021-10-23,Ryanair,2021-10-24,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,22527,TRUE,Ryanair,Brussels,2021-10-23,Ryanair,2021-10-24,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,32267,TRUE,Wizz Air,Rome,2021-10-23,Ryanair,2021-10-24,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,46134,TRUE,Ryanair,Tel Aviv,2021-10-23,Ryanair,2021-10-24,Israel,1,Asia,Western Asia,NA,NA
5,71804,FALSE,Norwegian,Copenhagen,2021-10-23,Ryanair,2021-10-24,Denmark,1,Europe,Northern Europe,55.6786,12.5635
6,100347,FALSE,Ryanair,Palma,2021-10-23,eurowings,2021-10-24,Spain,1,Europe,Southern Europe,39.5667,2.6497
7,101216,FALSE,Ryanair,Thessaloniki,2021-10-23,eurowings,2021-10-24,Greece,1,Europe,Southern Europe,NA,NA
1,22538,TRUE,Ryanair,London,2021-10-24,Ryanair,2021-10-25,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,41126,TRUE,Ryanair,Brussels,2021-10-24,Ryanair,2021-10-25,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,43941,TRUE,Wizz Air,Bari,2021-10-24,Ryanair,2021-10-25,Italy,1,Europe,Southern Europe,41.1253,16.8667
4,44009,TRUE,eurowings,Hamburg,2021-10-24,eurowings,2021-10-25,Germany,1,Europe,Western Europe,53.55,10
5,54714,TRUE,Ryanair,Dublin,2021-10-24,Ryanair,2021-10-25,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
6,57837,FALSE,eurowings,Hamburg,2021-10-24,eurowings,2021-10-25,Germany,1,Europe,Western Europe,53.55,10
7,84405,FALSE,Wizz Air,Bari,2021-10-24,eurowings,2021-10-25,Italy,1,Europe,Southern Europe,41.1253,16.8667
1,14300,TRUE,Ryanair,Brussels,2021-10-25,Ryanair,2021-10-26,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,18600,TRUE,Ryanair,London,2021-10-25,Ryanair,2021-10-26,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,31676,FALSE,eurowings,London,2021-10-25,Ryanair,2021-10-26,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
4,42378,FALSE,eurowings,Thessaloniki,2021-10-25,Ryanair,2021-10-26,Greece,1,Europe,Southern Europe,NA,NA
5,51939,TRUE,Ryanair,Tel Aviv,2021-10-25,Wizz Air,2021-10-26,Israel,1,Asia,Western Asia,NA,NA
1,10724,TRUE,Ryanair,Brussels,2021-10-26,Ryanair,2021-10-27,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,15520,TRUE,Ryanair,London,2021-10-26,Ryanair,2021-10-27,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,28175,TRUE,Ryanair,Tel Aviv,2021-10-26,Ryanair,2021-10-27,Israel,1,Asia,Western Asia,NA,NA
4,31680,FALSE,eurowings,London,2021-10-26,Ryanair,2021-10-27,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,50705,FALSE,eurowings,Athens,2021-10-26,Ryanair,2021-10-27,Greece,1,Europe,Southern Europe,37.9794,23.7161
6,57207,FALSE,eurowings,Bilbao,2021-10-26,eurowings,2021-10-27,Spain,1,Europe,Southern Europe,43.2622,-2.9533
1,14479,TRUE,Ryanair,Brussels,2021-10-27,Ryanair,2021-10-28,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,15588,TRUE,Ryanair,London,2021-10-27,Ryanair,2021-10-28,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,23850,TRUE,Ryanair,Prague,2021-10-27,Ryanair,2021-10-28,Czechia,1,Europe,Eastern Europe,50.0833,14.4167
4,25124,TRUE,Ryanair,Tel Aviv,2021-10-27,Ryanair,2021-10-28,Israel,1,Asia,Western Asia,NA,NA
5,31748,FALSE,eurowings,London,2021-10-27,Ryanair,2021-10-28,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,51874,FALSE,Ryanair,Athens,2021-10-27,eurowings,2021-10-28,Greece,1,Europe,Southern Europe,37.9794,23.7161
7,57207,FALSE,eurowings,Bilbao,2021-10-27,eurowings,2021-10-28,Spain,1,Europe,Southern Europe,43.2622,-2.9533
1,22280,TRUE,Ryanair,London,2021-10-28,Ryanair,2021-10-29,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,22706,TRUE,Ryanair,Brussels,2021-10-28,Ryanair,2021-10-29,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,26240,TRUE,Ryanair,Tel Aviv,2021-10-28,Ryanair,2021-10-29,Israel,1,Asia,Western Asia,NA,NA
4,38791,TRUE,eurowings,Stuttgart,2021-10-28,eurowings,2021-10-29,Germany,1,Europe,Western Europe,48.7761,9.1775
5,42779,FALSE,eurowings,London,2021-10-28,Ryanair,2021-10-29,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,56678,FALSE,eurowings,Stuttgart,2021-10-28,eurowings,2021-10-29,Germany,1,Europe,Western Europe,48.7761,9.1775
7,82456,FALSE,eurowings,Zurich,2021-10-28,eurowings,2021-10-29,Switzerland,1,Europe,Western Europe,NA,NA
8,126300,FALSE,TAROM,Cairo,2021-10-28,Aegean Airlines,2021-10-29,Egypt,1,Africa,Northern Africa,30.0561,31.2394
1,20549,TRUE,Ryanair,London,2021-10-29,Ryanair,2021-10-30,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,21125,TRUE,Ryanair,Milan,2021-10-29,Ryanair,2021-10-30,Italy,1,Europe,Southern Europe,45.4669,9.19
3,31469,TRUE,Ryanair,Brussels,2021-10-29,Ryanair,2021-10-30,Belgium,1,Europe,Western Europe,50.8467,4.3517
4,39070,FALSE,eurowings,London,2021-10-29,Ryanair,2021-10-30,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,50465,FALSE,eurowings,Milan,2021-10-29,Ryanair,2021-10-30,Italy,1,Europe,Southern Europe,45.4669,9.19
